DATE,VIX,SKEW,SPY,RUT
6/1/92,14.43,111.82,417.3,198.520004
6/2/92,14.57,110.72,413.5,199.380005
6/3/92,14.35,109.62,414.59,199.940002
6/4/92,13.66,108.96,413.26,199.970001
6/5/92,14.65,110.07,413.48,199.830002
6/8/92,15.19,109.64,413.36,199.139999
6/9/92,15.97,107.85,410.06,198.589996
6/10/92,16.62,108.58,407.25,196.490005
6/11/92,16.29,108.02,409.05,195.020004
6/12/92,14.95,108.39,409.76,194.050003
6/15/92,14.76,106.1,410.29,194.440002
6/16/92,15.22,107.85,408.32,193.889999
6/17/92,18.08,104.34,402.26,192.839996
6/18/92,18.2,105.05,400.96,189.309998
6/19/92,16.31,107.85,403.67,187.610001
6/22/92,16.66,108.18,403.4,188.279999
6/23/92,14.53,109.14,404.04,186.470001
6/24/92,14.4,108.41,403.84,186.949997
6/25/92,14.4,106.68,403.12,186.360001
6/26/92,14.67,108.28,403.45,185.929993
6/29/92,13.21,111.74,408.94,186.020004
6/30/92,13.35,111.88,408.14,187.139999
7/1/92,13.34,110.34,412.88,188.570007
7/2/92,13.88,112.05,411.77,189.589996
7/6/92,14.87,115.52,413.84,188.350006
7/7/92,15.83,109.36,409.16,187.770004
7/8/92,15.53,109.79,410.28,186.559998
7/9/92,14.6,111.12,414.23,185.830002
7/10/92,13.7,111.7,414.62,187.669998
7/13/92,14.01,111.04,414.87,188.850006
7/14/92,13.5,112.67,417.68,189.509995
7/15/92,12.52,111.15,417.1,190.830002
7/16/92,12.27,112.53,417.54,191.139999
7/17/92,12.6,112.94,415.62,191.240005
7/20/92,12.66,111.44,413.75,190.410004
7/21/92,12.6,109.78,413.76,189.039993
7/22/92,13.57,111.81,410.93,189.770004
7/23/92,13.33,111.86,412.08,188.929993
7/24/92,13.37,113.31,411.6,189.259995
7/27/92,13.9,112.7,411.54,189.580002
7/28/92,13.05,112.95,417.52,189.740005
7/29/92,13.44,111.85,422.23,191.490005
7/30/92,13.5,110.95,423.92,192.979996
7/31/92,13.17,111.55,424.21,193.820007
8/3/92,13.83,113.44,425.09,194.729996
8/4/92,13.58,114.15,424.36,195.350006
8/5/92,13.82,112,422.19,195.399994
8/6/92,14.23,112.27,420.59,194.460007
8/7/92,13.94,113.08,418.88,193.410004
8/10/92,14.51,113.97,419.42,193.419998
8/11/92,15.09,112.9,418.9,192.740005
8/12/92,14.88,114.15,417.78,192.580002
8/13/92,15.34,112.25,417.73,192.399994
8/14/92,14.66,112.78,419.91,192.110001
8/17/92,14.61,114.96,420.74,192.610001
8/18/92,13.84,110,421.34,192.809998
8/19/92,14.35,110.57,418.19,192.559998
8/20/92,14.48,111.53,418.26,191.550003
8/21/92,15.01,114.33,414.85,190.949997
8/24/92,16.19,109.49,410.72,190
8/25/92,15.62,109.44,411.61,187.479996
8/26/92,14.5,111.2,413.51,186.630005
8/27/92,13.66,110.26,413.53,187.289993
8/28/92,13.14,110.99,414.84,188.360001
8/31/92,13.58,112.17,414.03,188.820007
9/1/92,13.4,111.53,416.07,188.820007
9/2/92,12.73,110.69,417.98,189.229996
9/3/92,12.88,111.54,417.98,190.990005
9/4/92,12.98,110.7,417.08,191.470001
9/8/92,13.65,110.54,414.44,191.320007
9/9/92,13.36,109.66,416.36,190.190002
9/10/92,12.92,113.57,419.95,190.610001
9/11/92,12.47,114,419.58,192.100006
9/14/92,13,116.34,425.27,192.779999
9/15/92,13.63,112.69,419.77,194.720001
9/16/92,14.72,111.56,419.92,193.199997
9/17/92,14.31,110.85,419.93,192.75
9/18/92,13.74,117.2,422.93,193.059998
9/21/92,13.45,113.96,422.14,193.570007
9/22/92,13.88,113.5,417.14,193.410004
9/23/92,13.83,114.29,417.44,192.369995
9/24/92,13.44,115.88,418.47,192.229996
9/25/92,14.8,114.25,414.35,192.929993
9/28/92,15.19,116.18,416.62,190.899994
9/29/92,14.97,116.31,416.8,190.5
9/30/92,14.28,115.16,417.8,190.720001
10/1/92,16.31,113.97,416.29,192.910004
10/2/92,17.79,111.35,410.47,191.350006
10/5/92,20.01,111.35,407.57,189.490005
10/6/92,19.95,109.52,407.18,186.5
10/7/92,21.02,109.25,404.25,187.820007
10/8/92,19.26,112.21,407.75,187.979996
10/9/92,20.51,112.14,402.66,189.25
10/12/92,19.49,112.4,407.44,188.210007
10/13/92,17.9,113.75,409.3,189.130005
10/14/92,18.42,114.58,409.37,190.029999
10/15/92,17.11,115.13,409.6,190.360001
10/16/92,17.01,114.66,411.73,190.720001
10/19/92,17.31,117.35,414.98,191.600006
10/20/92,16.87,115.04,415.48,193.619995
10/21/92,16.62,115.91,415.67,194.419998
10/22/92,15.84,113.56,414.9,195.539993
10/23/92,16.46,113.51,414.1,195.240005
10/26/92,16.32,115.51,418.16,195.880005
10/27/92,16.24,114.51,418.49,196.649994
10/28/92,15.95,110.24,420.13,196.539993
10/29/92,15.47,111.25,420.86,197.800003
10/30/92,16.15,110.28,418.68,198.259995
11/2/92,16.67,111.26,422.75,198.910004
11/3/92,17.33,111.62,419.92,199.899994
11/4/92,16.28,111.28,417.11,199.630005
11/5/92,15.38,112.77,418.34,199.550003
11/6/92,14.69,112.63,417.58,200.770004
11/9/92,14.23,113.39,418.59,201.559998
11/10/92,14.37,113.66,418.62,203.169998
11/11/92,13.99,114.22,422.2,204.610001
11/12/92,14.37,115.63,422.87,206.910004
11/13/92,14.61,116.21,422.43,206.770004
11/16/92,14.86,114.31,420.68,207.429993
11/17/92,15.01,113.86,419.27,207.289993
11/18/92,14.55,117.03,422.85,206.130005
11/19/92,14.33,114.15,423.61,207.820007
11/20/92,13.67,115.38,426.65,208.679993
11/23/92,13.4,110.38,425.12,209.779999
11/24/92,12.66,112.81,427.59,209.729996
11/25/92,12.5,111.69,429.19,210.809998
11/27/92,12.58,110.53,430.16,211.929993
11/30/92,13.01,112.1,431.35,212.5
12/1/92,12.8,112.99,430.78,213.809998
12/2/92,12.56,111.64,429.89,213.800003
12/3/92,12.03,112.11,429.91,214.210007
12/4/92,11.81,112.22,432.06,214.779999
12/7/92,12,113.12,435.31,215.910004
12/8/92,11.73,113.33,436.99,217.419998
12/9/92,12.58,111.38,435.65,217.75
12/10/92,12.75,114.24,434.64,216.889999
12/11/92,12.34,113.45,433.73,215.449997
12/14/92,12.66,110.77,432.84,215.25
12/15/92,12.41,109.85,432.57,214.970001
12/16/92,12.58,109.53,431.52,213.720001
12/17/92,12.14,110.53,435.43,212.720001
12/18/92,11.66,114.84,441.28,214.199997
12/21/92,11.65,112.93,440.7,215.539993
12/22/92,11.75,113.88,440.31,214.990005
12/23/92,11.51,110.59,439.03,214.800003
12/24/92,11.57,110.24,439.77,215.259995
12/28/92,12.22,111.01,439.15,216.259995
12/29/92,12.29,110.97,437.98,215.889999
12/30/92,12.6,112.22,438.82,216.850006
12/31/92,12.57,110.83,435.71,218.429993
1/4/93,13.36,109.16,435.38,221.020004
1/5/93,13.35,111.71,434.34,219.759995
1/6/93,13.37,112.42,434.52,220.080002
1/7/93,14.72,111.94,430.73,221.600006
1/8/93,13.77,113.23,429.05,221.110001
1/11/93,12.86,111.07,430.95,220.119995
1/12/93,12.78,111.2,431.04,221.160004
1/13/93,12.42,111.93,433.03,220.419998
1/14/93,11.99,112.81,435.94,221.490005
1/15/93,11.57,115.07,437.15,223.789993
1/18/93,11.49,114.26,436.84,225.240005
1/19/93,12.06,113.25,435.13,225.229996
1/20/93,12.15,113.12,433.37,225.5
1/21/93,11.69,115.33,435.49,225.960007
1/22/93,11.3,113.75,436.11,226.550003
1/25/93,11.38,115.47,440.01,227.529999
1/26/93,11.45,114.4,439.95,229.350006
1/27/93,12.01,114.24,438.11,230.550003
1/28/93,12.04,114.2,438.66,227.979996
1/29/93,12.42,113.9,438.78,227.190002
2/1/93,12.33,117.84,442.52,228.089996
2/2/93,12.25,115.46,442.55,229.029999
2/3/93,12.12,116.06,447.2,229.699997
2/4/93,12.29,115.81,449.56,231.960007
2/5/93,12.9,115.09,448.93,232.360001
2/8/93,13.22,117.12,447.85,230.5
2/9/93,13.48,115.67,445.33,230.419998
2/10/93,13.43,116.62,446.23,228.630005
2/11/93,12.69,116.24,447.66,228.679993
2/12/93,12.38,116.49,444.58,229.740005
2/16/93,15.76,112.75,433.91,228.710007
2/17/93,15.9,113.97,433.3,221.199997
2/18/93,15.56,114.69,431.9,218.550003
2/19/93,15.02,116.44,434.22,219.839996
2/22/93,14.7,116.32,435.24,220.919998
2/23/93,15.04,116.2,434.8,218.100006
2/24/93,14.72,118.2,440.87,217.550003
2/25/93,13.76,115.66,442.34,219.610001
2/26/93,13.16,117.11,443.38,220.759995
3/1/93,13.6,114.16,442.01,222.410004
3/2/93,12.49,118.93,447.9,222.429993
3/3/93,13.13,125.28,449.26,224.110001
3/4/93,13.44,115.29,447.34,225.710007
3/5/93,14.08,114.74,446.11,225.610001
3/8/93,16.22,113.78,454.71,226.220001
3/9/93,14.17,115.91,454.4,227.949997
3/10/93,13.91,116.75,456.33,228.699997
3/11/93,14.26,115.2,453.72,230.179993
3/12/93,15.66,116.37,449.83,230.399994
3/15/93,14.74,114.14,451.43,229.529999
3/16/93,14.51,113.72,451.37,230.570007
3/17/93,14.53,110.61,448.31,230.190002
3/18/93,14.17,114.05,451.89,228.75
3/19/93,13.23,111.15,450.18,228.929993
3/22/93,13.66,111.9,448.88,227.839996
3/23/93,13.02,112.81,448.76,225.869995
3/24/93,12.44,112.06,448.07,225.339996
3/25/93,12.08,112.59,450.88,224.929993
3/26/93,12.21,112.82,447.78,226.449997
3/29/93,12.63,113.22,450.77,226.940002
3/30/93,12.23,111.51,451.97,227.130005
3/31/93,12.53,110.83,451.67,227.679993
4/1/93,13.02,110.96,450.3,229.210007
4/2/93,14.5,110.6,441.39,228.660004
4/5/93,14.12,110.46,442.29,224.740005
4/6/93,14.24,110.01,441.16,224.039993
4/7/93,13.64,111.14,442.73,222.550003
4/8/93,12.83,111.88,441.84,222.960007
4/12/93,11.93,112.55,448.37,222.830002
4/13/93,11.7,113.08,449.22,223.880005
4/14/93,11.76,112.44,448.66,225.320007
4/15/93,10.96,112.47,448.4,225.259995
4/16/93,11.29,112.9,448.94,224.600006
4/19/93,12.06,110.83,447.46,224.429993
4/20/93,11.94,113.16,445.1,223.419998
4/21/93,12.11,111.54,443.63,222.619995
4/22/93,12.68,110.19,439.46,223.369995
4/23/93,13.36,109.8,437.03,223.619995
4/26/93,15.25,110.67,433.54,222.690002
4/27/93,13.93,113.41,438.01,219.479996
4/28/93,13.12,112.18,438.02,219.529999
4/29/93,12.8,114.65,438.89,220.429993
4/30/93,12.42,112.33,440.19,221.330002
5/3/93,12.9,112.11,442.46,222.679993
5/4/93,12.14,109.97,444.05,223.669998
5/5/93,12.38,111.1,444.52,226.169998
5/6/93,13.22,111.68,443.26,227.729996
5/7/93,13.01,113.32,442.31,227.949997
5/10/93,13.72,112.99,442.8,227.970001
5/11/93,13.35,112.76,444.36,228.149994
5/12/93,13.56,114.83,444.8,228.800003
5/13/93,14.76,112.94,439.23,228.899994
5/14/93,14.39,116.03,439.56,227.539993
5/17/93,14.13,115.07,440.37,227.479996
5/18/93,14.19,115.42,440.32,227.419998
5/19/93,14.29,117.58,447.57,227.919998
5/20/93,13.98,120.27,450.59,229.309998
5/21/93,14.51,118.02,445.84,230.300003
5/24/93,14.1,117.76,448,229.929993
5/25/93,14.04,118.56,448.85,229.889999
5/26/93,12.88,117.1,453.44,230.490005
5/27/93,13.1,115.06,452.41,232.139999
5/28/93,13.47,122.04,450.19,232.660004
6/1/93,13.67,120.77,453.83,232.190002
6/2/93,13.48,115.38,453.85,233.089996
6/3/93,13.54,114.62,452.49,233.880005
6/4/93,12.86,114.59,450.06,234.320007
6/7/93,14.07,111.22,447.69,233.389999
6/8/93,14.74,119.48,444.71,231.600006
6/9/93,13.96,111.47,445.78,229.369995
6/10/93,13.31,121.28,445.38,229.789993
6/11/93,12.71,113.32,447.26,229.100006
6/14/93,12.33,111.84,447.71,229.559998
6/15/93,11.99,110.13,446.27,229.820007
6/16/93,11.87,111.89,447.43,230.460007
6/17/93,11.66,112.34,448.54,230.119995
6/18/93,12.24,111.05,443.68,229.960007
6/21/93,12.25,113.83,446.22,229.020004
6/22/93,11.65,109.13,445.93,228.320007
6/23/93,12.04,112.13,443.19,228.089996
6/24/93,12.25,115.26,446.62,227.720001
6/25/93,11.25,111.53,447.6,228.330002
6/28/93,11.11,112.52,451.85,229.490005
6/29/93,11.29,110.07,450.69,231.289993
6/30/93,11.26,110.55,450.53,231.720001
7/1/93,11.51,109.14,449.02,233.350006
7/2/93,11.33,108.63,445.84,234.130005
7/6/93,13.87,108.43,441.43,234.229996
7/7/93,13.05,109.46,442.83,233.919998
7/8/93,12.24,110.47,448.64,233.190002
7/9/93,10.8,111.3,448.11,234.130005
7/12/93,10.85,110.25,448.98,234.970001
7/13/93,11.02,110.07,448.09,235.899994
7/14/93,10.78,110.44,450.08,236.350006
7/15/93,10.6,111.69,449.22,237.839996
7/16/93,10.96,112.45,445.75,237.539993
7/19/93,11.46,111.27,446.03,236.160004
7/20/93,11.05,110.16,447.31,234.860001
7/21/93,11.97,111.12,447.18,234.979996
7/22/93,11.69,110.22,444.51,234.910004
7/23/93,11.32,113.03,447.1,233.759995
7/26/93,11.32,112.1,449.09,234.309998
7/27/93,11.34,111.49,448.24,235.619995
7/28/93,11.37,111.15,447.19,235.149994
7/29/93,11.25,110.87,450.24,235.990005
7/30/93,11.73,112.89,448.13,236.520004
8/2/93,11.47,111.93,450.15,236.419998
8/3/93,11.49,110.98,449.27,237.160004
8/4/93,11.71,110.74,448.54,237.789993
8/5/93,12.03,110.05,448.13,238.520004
8/6/93,12.33,113.24,448.68,238.220001
8/9/93,12.39,111.59,450.72,238.720001
8/10/93,12.31,111.35,449.45,239.240005
8/11/93,12.07,112.07,450.46,239.630005
8/12/93,12.38,113.49,448.96,239.960007
8/13/93,12.19,116.73,450.14,239.490005
8/16/93,12.01,111.14,452.38,239.699997
8/17/93,11.59,113.88,453.13,240.179993
8/18/93,11.52,113.08,456.04,241.259995
8/19/93,11.63,113.81,456.43,242.830002
8/20/93,11.62,115.05,456.16,242.589996
8/23/93,12.15,114.24,455.23,242.949997
8/24/93,11.8,115.17,459.77,242.949997
8/25/93,12.1,116.05,460.13,244.160004
8/26/93,12.14,112.85,461.04,244.369995
8/27/93,11.91,114.5,460.54,243.800003
8/30/93,11.74,115.29,461.9,244.070007
8/31/93,11.85,114.28,463.56,244.820007
9/1/93,11.48,116.1,463.15,246.190002
9/2/93,11.87,115.01,461.3,247.110001
9/3/93,11.16,115.82,461.34,248.070007
9/7/93,12.9,114.1,458.52,248.669998
9/8/93,13.24,116.16,456.65,246.119995
9/9/93,12.67,116.02,457.5,243
9/10/93,11.7,115.9,461.72,244.619995
9/13/93,12.16,113.78,462.06,246.559998
9/14/93,13.15,117.39,459.9,246.440002
9/15/93,12.7,119.11,461.6,244.460007
9/16/93,13.36,118.46,459.43,245.320007
9/17/93,13.39,118.4,458.83,245.679993
9/20/93,14.6,117.62,455.05,245.949997
9/21/93,17.3,118.14,452.95,245.839996
9/22/93,13.75,116.46,456.2,243.669998
9/23/93,13.36,120.39,457.74,246.479996
9/24/93,12.47,118.26,457.63,247.940002
9/27/93,12.49,119.73,461.8,248.740005
9/28/93,12.19,115.58,461.53,249.990005
9/29/93,12.63,115.4,460.11,250.690002
9/30/93,12.99,114.97,458.93,251.509995
10/1/93,11.83,117.13,461.28,252.949997
10/4/93,12.85,117.69,461.34,253
10/5/93,12.97,116.99,461.2,253.539993
10/6/93,12.68,116.16,460.74,253.070007
10/7/93,13.14,116.09,459.18,254.350006
10/8/93,12.04,116.57,460.31,254.059998
10/11/93,12.26,116.26,460.88,254.389999
10/12/93,12.41,118.24,461.12,255.029999
10/13/93,11.38,117.96,461.49,256.5
10/14/93,11,119.85,466.83,257.890015
10/15/93,10.87,114.12,469.5,259.029999
10/18/93,11.33,113.5,468.45,259.980011
10/19/93,11.61,112.92,466.21,259.570007
10/20/93,11.32,113.59,466.07,255.960007
10/21/93,11.2,113.54,465.36,255.020004
10/22/93,11.48,113.02,463.27,255.210007
10/25/93,11.83,115.39,464.2,255.789993
10/26/93,11.83,115.21,464.3,255.520004
10/27/93,12.01,114.92,464.61,254.820007
10/28/93,11.88,115.07,467.73,255.960007
10/29/93,11.46,113.73,467.83,256.820007
11/1/93,11.78,114.54,469.1,259.179993
11/2/93,11.74,114.18,468.44,259.51001
11/3/93,13.26,113.69,463.02,260.170013
11/4/93,14.68,114.64,457.49,257.109985
11/5/93,14.97,116.07,459.57,253.110001
11/8/93,14.31,115.73,460.21,253.110001
11/9/93,13.94,113.94,460.33,254.570007
11/10/93,13.72,115.82,463.72,255.779999
11/11/93,13.88,116.2,462.64,256.980011
11/12/93,13.33,116.13,465.39,257.529999
11/15/93,14.46,117.5,463.75,257.940002
11/16/93,15.11,121.47,466.74,256.480011
11/17/93,15.57,117.05,464.81,255.419998
11/18/93,14.65,117.78,463.62,253.729996
11/19/93,15.03,116.81,462.6,252
11/22/93,15.9,117.46,459.13,250.990005
11/23/93,14.27,118.86,461.03,246.850006
11/24/93,13.51,119.16,462.36,248.119995
11/26/93,13.77,120.85,463.06,249.820007
11/29/93,14.12,117.24,461.9,250.149994
11/30/93,13.76,118.45,461.79,250.139999
12/1/93,13.83,119.17,461.89,250.410004
12/2/93,13.51,120.71,463.11,252.610001
12/3/93,12.69,121.48,464.89,252.910004
12/6/93,12.84,117.29,466.43,253.860001
12/7/93,12.41,117.35,466.76,253.979996
12/8/93,12.46,115.23,466.29,254.029999
12/9/93,12.43,115.47,464.18,254.369995
12/10/93,12.6,117.04,463.93,253.399994
12/13/93,10.98,121.06,465.7,252.809998
12/14/93,11.13,115.57,463.06,252.229996
12/15/93,11.03,116.08,461.84,249.889999
12/16/93,10.9,116.75,463.34,249.839996
12/17/93,11.08,119.28,466.38,250.580002
12/20/93,10.75,115.69,465.85,252.25
12/21/93,10.08,118.79,465.3,251.919998
12/22/93,9.31,117.1,467.32,250.5
12/23/93,9.48,113.43,467.38,250.380005
12/27/93,9.7,114.07,470.54,251.320007
12/28/93,9.82,115.78,470.94,252.429993
12/29/93,10.46,113.11,470.58,253.740005
12/30/93,10.69,114.26,468.64,256.019989
12/31/93,11.66,114.16,466.45,256.190002
1/3/94,12.57,115.89,465.44,258.579987
1/4/94,11.91,118.42,466.89,256.529999
1/5/94,10.94,117.12,467.55,256.970001
1/6/94,11.27,116.08,467.12,258.019989
1/7/94,10.96,116.67,469.9,258.329987
1/10/94,10.74,118.5,475.27,259.190002
1/11/94,11.29,120.53,474.13,259.75
1/12/94,11.65,119.17,474.17,259.630005
1/13/94,12.08,119.43,472.47,260.230011
1/14/94,11.15,121.85,474.91,260.640015
1/17/94,11.88,119.41,473.3,261.269989
1/18/94,11.63,120.25,474.25,261.959991
1/19/94,11.76,115.53,474.3,262.399994
1/20/94,11.16,114.37,474.98,262.570007
1/21/94,11.09,114.36,474.72,263.369995
1/24/94,11.6,117.47,471.97,263.799988
1/25/94,11.38,116.21,470.92,262.890015
1/26/94,11.17,117.69,473.2,262.049988
1/27/94,10.3,116.28,477.05,262.839996
1/28/94,9.94,115.42,478.7,263.660004
1/31/94,10.63,115.44,481.61,265.029999
2/1/94,10.65,117.18,479.62,266.519989
2/2/94,10.61,115.96,482,266.5
2/3/94,10.75,117.56,480.71,267.619995
2/4/94,15.25,117.87,469.81,267.570007
2/7/94,13.96,120.2,471.76,261.670013
2/8/94,13.66,119.01,471.05,261.679993
2/9/94,13.3,117.16,472.77,263.390015
2/10/94,14.24,115.16,468.93,265.220001
2/11/94,14.46,119.63,470.18,264.140015
2/14/94,14.28,116.59,470.23,262.890015
2/15/94,13.4,116.86,472.52,263.190002
2/16/94,13.13,117,472.79,264.529999
2/17/94,13.79,116.52,470.34,265.959991
2/18/94,14.7,117.91,467.69,264.880005
2/22/94,13.52,119.08,471.46,264.049988
2/23/94,13.91,119.1,470.69,265.049988
2/24/94,15.96,118.47,464.26,264.920013
2/25/94,14.8,119.59,466.07,262.209991
2/28/94,14.87,116.35,467.14,263
3/1/94,15.83,117.71,464.44,265.529999
3/2/94,16.08,119.38,464.81,264.339996
3/3/94,16.36,117.32,463.01,262.799988
3/4/94,16,118.07,464.74,263.149994
3/7/94,14.26,119.64,466.91,264.709991
3/8/94,16.23,120.78,465.88,266.690002
3/9/94,14.41,114.55,467.06,266.559998
3/10/94,16.55,119.78,463.9,266.440002
3/11/94,14.87,123.36,466.44,265.420013
3/14/94,16.61,115.41,467.39,265.48999
3/15/94,14.78,114.54,467.01,266.190002
3/16/94,14.51,117.92,469.42,266.859985
3/17/94,12.76,118.85,470.9,269.109985
3/18/94,13.32,118.11,471.06,269.790009
3/21/94,14.34,117.4,468.54,271.079987
3/22/94,13.39,118.62,468.8,268.98999
3/23/94,12.31,117.86,468.54,269.559998
3/24/94,13.43,116.28,464.35,270.200012
3/25/94,13.67,114.57,460.58,267.070007
3/28/94,14.9,118.38,460,266.450012
3/29/94,16.49,113.52,452.48,262.51001
3/30/94,18.59,114.07,445.55,257.040009
3/31/94,20.45,123,445.77,252.449997
4/4/94,23.87,121.03,438.92,251.059998
4/5/94,18.13,118.46,448.29,247.039993
4/6/94,17.38,117.36,448.05,253.960007
4/7/94,16.98,120.13,450.88,254.529999
4/8/94,16.92,119.18,447.1,255.949997
4/11/94,16.61,123.18,449.87,254.729996
4/12/94,16.42,121.5,447.57,254.740005
4/13/94,17.02,122.39,446.26,252.729996
4/14/94,16.27,122.7,446.38,249.619995
4/15/94,15.98,122.07,446.18,250.080002
4/18/94,17.22,121.84,442.46,250.149994
4/19/94,16.93,121.95,442.54,248.399994
4/20/94,17.01,121.08,441.96,245.619995
4/21/94,14.93,119.34,448.73,242.139999
4/22/94,14.94,119.19,447.63,245.320007
4/25/94,14.26,124.03,452.71,246.550003
4/26/94,13.8,123.19,451.87,249.320007
4/28/94,14.51,118.16,449.1,250.949997
4/29/94,13.77,118.04,450.91,251.309998
5/2/94,14.11,118.92,453.02,252.550003
5/3/94,13.81,120.72,453.03,254.039993
5/4/94,14.29,119.37,451.72,254.5
5/5/94,14.56,116.86,451.38,254.460007
5/6/94,15.08,119.15,447.82,254.100006
5/9/94,16.16,116.46,442.32,251.649994
5/10/94,15.19,117.65,446.01,248.300003
5/11/94,15.55,117.63,441.49,248.539993
5/12/94,15.46,117.76,443.75,245.610001
5/13/94,14.54,117.9,444.14,246.289993
5/16/94,14.67,117.05,444.49,245.600006
5/17/94,14.08,120.58,449.37,244.160004
5/18/94,12.55,122.31,453.69,243.949997
5/19/94,12.33,115,456.48,246.789993
5/20/94,12.79,116.29,454.92,248.649994
5/23/94,13.49,116.46,453.2,248.279999
5/24/94,12.73,116.91,454.81,247.779999
5/25/94,12.43,119.17,456.34,248.360001
5/26/94,12.5,119.66,457.06,248.229996
5/27/94,12.49,121.08,457.33,248.940002
5/31/94,13.03,122.1,456.5,249.460007
6/1/94,12.72,116.94,457.63,249.279999
6/2/94,12.73,120.18,457.65,250.080002
6/3/94,12.19,120.89,460.13,251.990005
6/6/94,13.03,120.65,458.88,252.100006
6/7/94,13.05,118.7,458.21,252.740005
6/8/94,13.32,120.03,457.06,251.669998
6/9/94,13.21,122.18,457.86,249.919998
6/10/94,12.69,123.24,458.67,249.240005
6/13/94,11.92,126.28,459.1,250.580002
6/14/94,11.6,117.36,462.37,250.350006
6/15/94,11.52,116.66,460.61,251.130005
6/16/94,11.22,120.35,461.93,251.259995
6/17/94,12.31,116.78,458.45,251.729996
6/20/94,13.96,115.8,455.48,250.389999
6/21/94,14.7,115.15,451.34,247.080002
6/22/94,14.02,122.98,453.09,244.110001
6/23/94,14.12,115.21,449.63,245.279999
6/24/94,16.72,112.32,442.8,242.490005
6/27/94,15.53,122.76,447.31,239.389999
6/28/94,15.04,114.96,446.07,240.289993
6/29/94,14.42,115.77,447.63,238.960007
6/30/94,14.97,116.34,444.27,240.179993
7/1/94,14.36,115.47,446.2,240.300003
7/5/94,14.92,112.44,446.37,241.119995
7/6/94,14.7,112.43,446.13,240.729996
7/7/94,14.01,114.29,448.38,240.679993
7/8/94,13.26,114.84,449.55,241.720001
7/11/94,13.83,116.59,448.06,241.919998
